artist,country,genre,image_uri,uri,debut_album_year,track_name,song_uri,song_image_uri,group_size,gender
Kehlani,us,R&B,https://i.scdn.co/image/ab6761610000e5ebd2657bcafcb300d90816523f,spotify:artist:0cGUm45nv7Z6M6qdXYQGTX,2014,Nights Like This (feat. Ty Dolla $ign),https://p.scdn.co/mp3-preview/902844ebc014bb7e883a54bc2e761e08537b1898?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273cccb973e9ff7440fbaf8485e,1,f
Frank Sinatra,us,Pop,https://i.scdn.co/image/fc4e0f474fb4c4cb83617aa884dc9fd9822d4411,spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0,1946,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),https://p.scdn.co/mp3-preview/403b905aa602357cbfc5b7f276c384c9cc18d990?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273df1066335619efa75889bcfc,1,m
The Beach Boys,us,Rock,https://i.scdn.co/image/ab6761610000e5eb92602f233ce2295748f44603,spotify:artist:3oDbviiivRWhXwIE8hxkVV,1962,Little Saint Nick - 1991 Remix,https://p.scdn.co/mp3-preview/4d26851320d362129e158b9965636dd71af3400c?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27308c270b3ef1602ff84ed2c05,5,m
Darell,pr,Latin,https://i.scdn.co/image/ab6761610000e5eb86c362d2753da70296c2dfc7,spotify:artist:2mKMlcBe4LgTyIBnUiZo0C,2022,Trying to Find,https://p.scdn.co/mp3-preview/0d24dcd90de732af7a0677d574da6958256ef248?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27380161ba3774c008a2f13465d,1,m
Reik,mx,Pop,https://i.scdn.co/image/ab6761610000e5eb3c459a73ab18eca3d9387d15,spotify:artist:0vR2qb8m9WHeZ5ByCbimq2,2005,Ya Me Enteré,https://p.scdn.co/mp3-preview/f4d78dd694644568f1952941fa26037ba16bd7a2?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273511cc998154eebad1694f9c2,3,m
Gusttavo Lima,br,Latin,https://i.scdn.co/image/ab6761610000e5eb8e4f6a938d9eeab0c2fa40a2,spotify:artist:7MiDcPa6UiV3In7lIM71IN,2009,Ex dos Meus Sonhos - Ao Vivo,https://p.scdn.co/mp3-preview/9208e84b1ae250ce919acb4bb6b963e267bc6d84?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2735f36e4a82acdd35a83d139b8,1,m
Miguel,us,R&B,https://i.scdn.co/image/ab6761610000e5eb02eeb5305fa7bdd9ddca42fc,spotify:artist:360IAlyVv4PCEVjgyMZrxK,2010,Sure Thing,https://p.scdn.co/mp3-preview/ac23c7720bae57110ec55090c052dd93092df999?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273d5a8395b0d80b8c48a5d851c,1,m
Megan Thee Stallion,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb5bebfdee4c4cfea3473a51ab,spotify:artist:181bsRPaVXVlUKXrxwZfHK,2017,Beautiful Mistakes (feat. Megan Thee Stallion),https://p.scdn.co/mp3-preview/4ef8c98086e2a44277b96c51df07ee2d2f7fac11?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27386a8ab515de4b7aef28cd631,1,f
Pink Floyd,uk,Rock,https://i.scdn.co/image/e69f71e2be4b67b82af90fb8e9d805715e0684fa,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,1967,"Another Brick in the Wall, Pt. 2",https://p.scdn.co/mp3-preview/6412438ddfd0349c20db56e4d7b7053b6428a702?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2735d48e2f56d691f9a4e4b0bdf,3,m
Meghan Trainor,us,Pop,https://i.scdn.co/image/ab6761610000e5ebf13fc3f245be672aa60a24af,spotify:artist:6JL8zeS1NmiOftqZTRgdTz,2015,Made You Look,https://p.scdn.co/mp3-preview/cb75fb0d56e2c8268b9a15286c310fd1cbb8d639?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2731a4f1ada93881da4ca8060ff,1,f
Yandel,pr,Latin,https://i.scdn.co/image/ab6761610000e5eb7dbaf2fabcbd4b37168397fd,spotify:artist:0eHQ9o50hj6ZDNBt6Ys1sD,2003,Yandel 150,https://p.scdn.co/mp3-preview/034add56e2f4e50e274b8521d635298f27990dfa?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273b2aec01b56eeb74610532700,1,m
T-Pain,us,R&B,https://i.scdn.co/image/ab6761610000e5ebd82452219c72478c6fd780ca,spotify:artist:3aQeKQSyrW4qWr35idm0cy,2005,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),https://p.scdn.co/mp3-preview/17b502c1b8926ced51c3b1fe8b9aa4642c94d0ba?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273baf2f329d4feeb19761eddf4,1,m
Charli XCX,uk,Pop,https://i.scdn.co/image/ab6761610000e5eb576cb43281160e345f728b71,spotify:artist:25uiPmTg16RbhZWAqwLBy5,2013,Hot In It,https://p.scdn.co/mp3-preview/8462ba02bbd2ac8b936e049561aa03c9f078e155?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2731e8798f25a1997f0679b2382,1,f
Luis Fonsi,pr,Pop,https://i.scdn.co/image/ab6761610000e5ebec1cd67f4c17468f335206eb,spotify:artist:4V8Sr092TqfHkfAA5fXXqG,1998,Despacito,https://p.scdn.co/mp3-preview/3228a37350f226ab9158a2307d3699ee18d8081a?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273ef0d4234e1a645740f77d59c,1,m
AVA MAX,us,Pop,https://i.scdn.co/image/ab6761610000e5eb6cc0df3019dc3c66f41304bb,spotify:artist:4npEfmQ6YuiwW1GpUmaq3F,2020,The Motto,https://p.scdn.co/mp3-preview/bf5bc1080a2416f74152f30febd4495e310c8140?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2736b64f7a7e0e7af3d604ab41e,1,f
Aretha Franklin,us,R&B,https://i.scdn.co/image/ab6761610000e5ebf12270128127ba170f90097d,spotify:artist:7nwUJBm0HE4ZxD3f5cy5ok,1956,I Say a Little Prayer,https://p.scdn.co/mp3-preview/09f68543dda7200a8a0e53f424dec2f8ab431764?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27346c31f64babcbfca6e061b6b,1,f
Bryson Tiller,us,R&B,https://i.scdn.co/image/ab6761610000e5eb078fdd734b7f0aa782328428,spotify:artist:2EMAnMvWE2eb56ToJVfCWs,2015,Don't,https://p.scdn.co/mp3-preview/4366b96eb84c2d0005a3830bc5e5753375a23363?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273d5f3cea8affdca01a0dc754f,1,m
Russ,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb64575cc66fdce98eba7cee22,spotify:artist:1z7b1Pr1rSlvWRzsW3HOrS,2012,Losin Control,https://p.scdn.co/mp3-preview/c41c9e6309b3f830f246a310bf5402a997139fce?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273cb045e684adce8d49ada4045,1,m
Henrique & Juliano,br,Latin,https://i.scdn.co/image/ab6761610000e5eb3f3fa33960346d34155cc631,spotify:artist:3p7PcrEHaaKLJnPUGOtRlT,2012,Evento Cancelado - Ao Vivo,https://p.scdn.co/mp3-preview/5de7d34327ff605d12cc5a0174d76a9d58729bec?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2735bd566fd60f52885310f7fab,2,m
Duki,ar,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb9b2ccf4bc212d36ae64ee41a,spotify:artist:1bAftSH8umNcGZ0uyV7LMg,2019,Marisola - Remix,https://p.scdn.co/mp3-preview/9002dde248158b5240f43a2c1ff294b12085e1a6?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27384abc8c6cf1e122113f7ab8b,1,m
Jonas Blue,uk,Electronic,https://i.scdn.co/image/ab6761610000e5ebf79f4c1f658cfcb74baeae51,spotify:artist:1HBjj22wzbscIZ9sEb5dyf,2018,Perfect Strangers,https://p.scdn.co/mp3-preview/c371e98b8a3354ae8e8b0b01fbefdab95a3d31fe?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2735b6bcc59c3562a6f362344c6,1,m
Morgan Wallen,us,country,https://i.scdn.co/image/ab6761610000e5eb96cb3f7c57214b4abd5bdb97,spotify:artist:4oUHIQIBe0LHzYfvXNW4QM,2018,You Proof,https://p.scdn.co/mp3-preview/0fe61373d80c298a3690b79ea6edcf05f5b0dc24?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273c4680d109471da6809bbc79f,1,m
ROSALÍA,es,Pop,https://i.scdn.co/image/ab6761610000e5ebd7bb678bef6d2f26110cae49,spotify:artist:7ltDVBr6mKbRvohxheJ9h1,2017,DESPECHÁ,https://p.scdn.co/mp3-preview/dda6170f0da3bbe09a4d2c019bb097c5157bf4b1?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273efc0ef9dd996312ebaf0bf52,1,f
Labrinth,uk,Pop,https://i.scdn.co/image/ab6761610000e5eb378b5d5748f9ad07d79db961,spotify:artist:2feDdbD5araYcm6JhFHHw7,2012,Formula,https://p.scdn.co/mp3-preview/72fb2540a28470ba0153ef1df86988200ec90190?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27389c39ba1acdf33ed7acd3867,1,m
Luke Combs,us,country,https://i.scdn.co/image/ab6761610000e5ebf96055718956e96dde4a0fd0,spotify:artist:718COspgdWOnwOFpJHRZHS,2017,Beautiful Crazy,https://p.scdn.co/mp3-preview/22bc30ceb0bd5c8175491dfdc7cdeb8c1a3ba6f8?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273ccba76fad1c624c09e72bc78,1,m
T.I.,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb12057d342f33c61b3768f2bc,spotify:artist:4OBJLual30L7gRl5UkeRcT,2001,Live Your Life,https://p.scdn.co/mp3-preview/d726a9b0d831858da37880cabb302a44c08d668c?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273b6d4478c6f91f1cb2d326c78,1,m
The Cure,uk,Rock,https://i.scdn.co/image/7ca743e822b80133971ccf5c70fcbd77a4f4f508,spotify:artist:7bu3H8JO7d0UbMoVzbo70s,1979,Boys Don't Cry - Single Version,https://p.scdn.co/mp3-preview/7fedf0d2730a71fcc3870f4e09ec4d5464969414?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2735d0d65102be8606e439e54cc,5,m
Jhené Aiko,us,R&B,https://i.scdn.co/image/ab6761610000e5eb9f9eab124df9f1ff148ebfe5,spotify:artist:5ZS223C6JyBfXasXxrRqOk,2013,Sativa,https://p.scdn.co/mp3-preview/32f47a14b986bf4dbafb1102cc6f5639000d2f65?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2737ccc8005498d9f75b03333c2,1,f
Gorillaz,uk,Rock,https://i.scdn.co/image/ab6761610000e5eb66337ec430a5bd3d1cfe74f5,spotify:artist:3AA28KZvwAUcZuOKwyblJQ,2001,Feel Good Inc.,https://p.scdn.co/mp3-preview/bea3d1545af1a398e89aceab0765a07b1b1e5061?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27319d85a472f328a6ed9b704cf,4,x
Nelly,us,Hip Hop,https://i.scdn.co/image/3677690af58abb70a5c5fd58d69db4d1ad705d4f,spotify:artist:2gBjLmx6zQnFGQJCAQpRgw,2000,Dilemma,https://p.scdn.co/mp3-preview/c852ffca43288763a893be9866477df06b4306c3?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273a8b9f97b9ea065b9a857e93f,1,m
Macklemore & Ryan Lewis,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb3c2f1ba4c1a3de141e63d775,spotify:artist:5BcAKTbp20cv7tC5VqPFoC,2012,Can't Hold Us (feat. Ray Dalton),https://p.scdn.co/mp3-preview/b4835849f060453a60a529949b3b2a1febfb02bb?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2732a6b364528b128a4a17d100d,2,m
Arijit Singh,in,Pop,https://i.scdn.co/image/ab6761610000e5eb0261696c5df3be99da6ed3f3,spotify:artist:4YRxDV8wJFPHPTeXepOstw,2012,"Apna Bana Le (From ""Bhediya"")",https://p.scdn.co/mp3-preview/7ef2b05e324b3453ba1c9a0b7933f133837c95ea?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27382a60b8f529feb30dfc00543,1,m
Ryan Lewis,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb3c2f1ba4c1a3de141e63d775,spotify:artist:5BcAKTbp20cv7tC5VqPFoC,2012,Can't Hold Us (feat. Ray Dalton),https://p.scdn.co/mp3-preview/b4835849f060453a60a529949b3b2a1febfb02bb?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2732a6b364528b128a4a17d100d,1,m
Bastille,uk,Rock,https://i.scdn.co/image/ab6761610000e5ebfb7a0fe5a0e33cf5325fcd91,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,2013,Happier,https://p.scdn.co/mp3-preview/7082fccf10178a4f76e9fb79100ae2fe62e832b4?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27304bfd5a5fd5aa6ca648f66aa,4,m
Christian Nodal,mx,Latin,https://i.scdn.co/image/ab6761610000e5eba83122d3649879afd7bf319a,spotify:artist:0XwVARXT135rw8lyw1EeWP,2017,Ya No Somos Ni Seremos,https://p.scdn.co/mp3-preview/b20b1d880264b86cbe296c5073dd9870ba09f428?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27365006bd1837710248501315c,1,m
blink-182,us,Rock,https://i.scdn.co/image/ab6761610000e5eb33639aaeecfcc5ebada97476,spotify:artist:6FBDaR13swtiWwGhX1WQsP,1994,All The Small Things,https://p.scdn.co/mp3-preview/2b1d13d4fa0b28f4e32f411d3ec49b57a59b326b?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2736da502e35a7a3e48de2b0f74,3,m
Rita Ora,uk,Pop,https://i.scdn.co/image/ab6761610000e5eb2de6fca112e548e60ed1b866,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,2012,Follow Me,https://p.scdn.co/mp3-preview/09cc56d827a3049f26fda17c56e3410c093a8e06?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273768c262077eb6de3cce11775,1,f
Lorde,nz,Pop,https://i.scdn.co/image/ab6761610000e5ebc4902f080d3620b3e6da80c3,spotify:artist:163tK9Wjr9P9DmM0AVK7lm,2013,Royals,https://p.scdn.co/mp3-preview/27a83395a1c4b9938b31a4d45e2acc2656f25491?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273187331e276c898d39764cc98,1,f
Don Toliver,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5ebeb63bf6379a9ea8453a30020,spotify:artist:4Gso3d4CscCijv0lmajZWs,2018,Used (feat. Don Toliver),https://p.scdn.co/mp3-preview/32a3492da17833ff3eb4a54531228dfe8d414a38?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5,1,m
Troye Sivan,au,Pop,https://i.scdn.co/image/ab6761610000e5eb002eedc44fefe085daae10e4,spotify:artist:3WGpXCj9YhhfX11TToZcXP,2015,Strawberries & Cigarettes,https://p.scdn.co/mp3-preview/45f22548a2f8b5e08fe8f096e5286fcb7022e2a2?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273c9eb4c87e1d7f5353908b712,1,m
Omi,jm,Pop,https://i.scdn.co/image/ab6761610000e5ebb4318429cc3c4a3b72f5f87a,spotify:artist:5MouCg6ta7zAxsfMEbc1uh,2015,Cheerleader - Felix Jaehn Remix Radio Edit,https://p.scdn.co/mp3-preview/24a333a2b52d9ad88e6c9c08f2944091501a4db5?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2731c61cec78c70409b783d1480,1,m
6ix9ine,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb0f9be189941db077530d5ae0,spotify:artist:7gZfnEnfiaHzxARJ2LeXrf,2018,MALA,https://p.scdn.co/mp3-preview/b07fcbf4f308233f78edabe3767e00d6bcbad5bc?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273a44014b83e1dde7144786bb5,1,m
Nickelback,ca,Rock,https://i.scdn.co/image/ab6761610000e5eb6fd63d17d5f242226134ae2f,spotify:artist:6deZN1bslXzeGvOLaLMOIF,1996,How You Remind Me,https://p.scdn.co/mp3-preview/ceea45143a8791972555a38ed590667cc2fc1977?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273699a422d25adc550dc5aa11c,4,m
Morat,co,Pop,https://i.scdn.co/image/ab6761610000e5ebeb27e0d833dcc24c376cb24c,spotify:artist:5C4PDR4LnhZTbVnKWXuDKD,2016,No Se Va,https://p.scdn.co/mp3-preview/df3d7d8746085aa70c022c9aa857965e780c2979?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27390fa215e791c13fe9bacb8bc,4,m
Johnny Cash,us,country,https://i.scdn.co/image/ab6761610000e5eb152cf48cf9541c7061570857,spotify:artist:6kACVPfCOnqzgfEF5ryl0x,1957,Hurt,https://p.scdn.co/mp3-preview/c39f499cb45648e28ca8d21bd27b66420d7a68ac?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2736f4f62da3d811b6501a69ffa,1,m
System of a Down,us,Metal,https://i.scdn.co/image/ab6761610000e5eb60063d3451ade8f9fab397c2,spotify:artist:5eAWCfyUhZtHHtBdNk56l1,1998,Chop Suey!,https://p.scdn.co/mp3-preview/668891dce18fb36b6dbf8f3f3f0ecf71c1f95298?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27330d45198d0c9e8841f9a9578,4,m
DALEX,us,Latin,https://i.scdn.co/image/ab6761610000e5ebd1d344eba13e66f0cef274b6,spotify:artist:0KPX4Ucy9dk82uj4GpKesn,2014,Pa Mí - Remix,https://p.scdn.co/mp3-preview/c49671dcb0507f1ff6ad669abf9d25b39a1aab84?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273b9242ba03ab231608f123e06,1,m
Jennifer Lopez,us,Pop,https://i.scdn.co/image/ab6761610000e5ebce391c85fb87d67d316d1413,spotify:artist:2DlGxzQSjYe5N6G9nkYghR,1999,On The Floor,https://p.scdn.co/mp3-preview/3b200472448bffebf8ef29b9a85bb2aa50db3aaf?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273d7b2aa3834b82b1cbe899a48,1,f
Rae Sremmurd,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb209b540fb909a4e61c3ffa01,spotify:artist:7iZtZyCzp3LItcw1wtPI3D,2015,This Could Be Us,https://p.scdn.co/mp3-preview/7022532606160093066408023833d09acaf7b7af?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2734ca3fb4517ff722918877460,2,m
Galantis,se,Electronic,https://i.scdn.co/image/ab6761610000e5eb2ca90cb37bf1557d385b9d48,spotify:artist:4sTQVOfp9vEMCemLw50sbu,2015,Heartbreak Anthem (with David Guetta & Little Mix),https://p.scdn.co/mp3-preview/06c1a550da3bf5d10e0e665d212870d1ccd32932?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2731fcd19d56ad06561b76c1665,2,m
ABBA,se,Pop,https://i.scdn.co/image/ab6761610000e5eb6c6380e782ed89db8754cf2a,spotify:artist:0LcJLqbBmaGUft1e9Mm8HV,1973,Dancing Queen,https://p.scdn.co/mp3-preview/d1bd696c6d578fa4d0297438e1b6ef0c4a6ea3bf?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27370f7a1b35d5165c85b95a0e0,4,x
R3hab,nl,Electronic,https://i.scdn.co/image/ab6761610000e5eb20dfb8f52ef4926a22e552c8,spotify:artist:6cEuCEZu7PAE9ZSzLLc2oQ,2017,Unstoppable - R3HAB Remix,https://p.scdn.co/mp3-preview/65d17696ea03908bd18cd8127c43f2f40a334d53?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273bf5cab56aa53dd6334d01bc1,1,m
2Pac,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb7f5cc432c9c109248ebec1ac,spotify:artist:1ZwdS5xdxEREPySFridCfh,1991,Hit 'Em Up - Single Version,https://p.scdn.co/mp3-preview/6eab17bc985745ff469128ef0ac96c9e79a78284?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273d81a092eb373ded457d94eec,1,m
The Script,ie,Rock,https://i.scdn.co/image/ab6761610000e5ebf01bf904b446e4a043acb867,spotify:artist:3AQRLZ9PuTAozP28Skbq8V,2008,Hall of Fame (feat. will.i.am),https://p.scdn.co/mp3-preview/a887360f6897298991dd402161835e86480fd9c5?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273dd8408b50f45c66139f44ce2,3,m
ScHoolboy Q,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5ebe697a7ddf7af3a306428fa73,spotify:artist:5IcR3N7QB1j6KBL8eImZ8m,2011,Collard Greens,https://p.scdn.co/mp3-preview/75e8b0aeb2aa04fa030d38b33269e30893fa1b24?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27336977e237a8f70ec6c990636,1,m
6LACK,us,R&B,https://i.scdn.co/image/ab6761610000e5eb7a528fcb316c5b58d6be0511,spotify:artist:4IVAbR2w4JJNJDDRFP3E83,2016,Calling My Phone,https://p.scdn.co/mp3-preview/379d1239f67ceb2b40e333960c76fb63cd13dca2?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2735af0305457ff290e06dcc4c2,1,m
Steve Aoki,us,Electronic,https://i.scdn.co/image/ab6761610000e5eb7c4240b7951da248f3404e42,spotify:artist:77AiFEVeAVj2ORpC85QVJs,2012,Muñecas,https://p.scdn.co/mp3-preview/be2743df68776e704d56284f6b9e00015afec737?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27371e643229b72d00c82c7799a,1,m
PARTYNEXTDOOR,ca,R&B,https://i.scdn.co/image/ab6761610000e5eb4e3dee8baac75dad1fea791e,spotify:artist:2HPaUgqeutzr3jx5a9WyDV,2013,Break from Toronto,https://p.scdn.co/mp3-preview/f16e5d88225422b20feda7699da8249e109b99af?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273090b1f9557a6d23c0817bd88,1,m
Creedence Clearwater Revival,us,Rock,https://i.scdn.co/image/ab6761610000e5ebd2e2b04b7ba5d60b72f54506,spotify:artist:3IYUhFvPQItj6xySrBmZkd,1968,Have You Ever Seen The Rain,https://p.scdn.co/mp3-preview/137ba4561d72545cd0b054bddd4e659cabe62cae?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27351f311c2fb06ad2789e3ff91,4,m
Paulo Londra,ar,Pop,https://i.scdn.co/image/ab6761610000e5ebbdcfc4ed6729fd1e4b63bdba,spotify:artist:3vQ0GE3mI0dAaxIMYe5g7z,2019,A Veces (feat. Feid),https://p.scdn.co/mp3-preview/84a66532c4c0a09d79dab565181444daf339912f?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2737d43a83165d3d237f6463102,1,m
Anderson .Paak,us,R&B,https://i.scdn.co/image/ab6761610000e5eb96287bd47570ff13f0c01496,spotify:artist:3jK9MiCrA42lLAdMGUZpwa,2014,Leave The Door Open,https://p.scdn.co/mp3-preview/6e905ca8273bd2c5464c35d0ce10da306a86b11b?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273fcf75ead8a32ac0020d2ce86,1,m
Mary J. Blige,us,R&B,https://i.scdn.co/image/ab6761610000e5eb59f9f1ee5a9d2d917813e70f,spotify:artist:1XkoF8ryArs86LZvFOkbyr,1992,Family Affair,https://p.scdn.co/mp3-preview/cfe053e190c34b4aaf06d0b75aebcdb2ad941b7e?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273096a7fc9668305db9d3175fc,1,f
Lil Pump,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5ebb3b71e710a0fd034d30452a0,spotify:artist:3wyVrVrFCkukjdVIdirGVY,2017,I Love It (& Lil Pump),https://p.scdn.co/mp3-preview/38309fa95743d4125c69a319164ac3f3a8054e10?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273b6d544387b04e1d1a5f7926c,1,m
Natti Natasha,do,Latin,https://i.scdn.co/image/ab6761610000e5eb41fe5fc9b99c0fe9f8725d38,spotify:artist:1GDbiv3spRmZ1XdM1jQbT7,2012,Mayor Que Usted,https://p.scdn.co/mp3-preview/bc53f73570495b0a95556213b83911e146a82725?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273f90013f508d9eebaa506eaf1,1,f
Bizarrap,ar,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb12085fdb28f314e01ef73a19,spotify:artist:716NhGYqD1jl2wI1Qkgq36,2017,"Shakira: Bzrp Music Sessions, Vol. 53",https://p.scdn.co/mp3-preview/462fb92bf5753074ad7072d7b8adde480ae938fc?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273511a66760837c2496d3375ca,1,m
Kelly Clarkson,us,Pop,https://i.scdn.co/image/ab6761610000e5eb118cd1f3261f08d957105996,spotify:artist:3BmGtnKgCSGYIUhmivXKWX,2003,Underneath the Tree,https://p.scdn.co/mp3-preview/a74730e3ee63105bfa813194ba6ecb9924a1cffb?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273f54a315f1d2445791fe601a7,1,f
The 1975,uk,Rock,https://i.scdn.co/image/ab6761610000e5eb89348336354096fd4e36ca73,spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,2013,About You,https://p.scdn.co/mp3-preview/d24b551952c6ac00430bd5903f9cff8a571148cd?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2731f44db452a68e229650a302c,4,m
De la Ghetto,pr,Latin,https://i.scdn.co/image/ab6761610000e5eb24a84b4f14311bc1cb3d7c6c,spotify:artist:3EiLUeyEcA6fbRPSHkG5kb,2008,ULTRA SOLO REMIX,https://p.scdn.co/mp3-preview/baa72fa6140271a61e831df201f912a976fc0407?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27353f35bf4da7e552b28d409dd,1,m
